AnimalID,NameBinary,NameLen,NameFreq,AnimalTypeBinary,AgeuponOutcomeProc,AgePrec,Month,Day,Hour,TimeOfDayPrec,YearPeriodPrec,Weekday,DayName,Intact,Sex,BreedPrec,ColorPrec,OutcomeTypePrec
A705411,1,6,75,1,2555,5,6,25,11,2,4,0,3,1,1,41,26,5
A701662,1,5,1,1,730,3,5,5,11,2,3,0,1,1,1,76,2,4
A705806,0,3,10916,1,60,1,6,24,15,2,4,0,2,0,1,37,27,5
A697055,1,8,1,1,1095,3,2,17,15,2,1,0,1,1,0,24,11,1
A683576,1,5,13,1,1095,3,7,17,16,3,4,0,3,0,0,27,2,5
A689382,0,3,10916,1,210,2,10,8,18,3,2,0,2,1,0,28,7,1
A687296,0,3,10916,1,1460,5,9,14,12,2,2,1,6,0,0,18,6,3
A711491,0,3,10916,1,30,1,9,14,13,2,2,0,0,0,1,80,25,5
A664177,0,3,10916,1,150,1,10,6,13,2,2,1,6,0,1,38,22,5
A682224,1,5,58,1,2920,5,6,25,18,3,4,0,2,1,0,37,22,4
A666680,0,3,10916,0,300,2,11,8,15,2,2,0,4,2,2,106,26,5
A687183,0,3,10916,0,60,1,9,7,19,3,2,1,6,1,1,106,27,1
A704847,0,3,10916,0,1095,3,6,10,9,1,4,0,2,0,1,106,27,5
A671188,1,5,8,1,30,1,2,14,17,3,1,0,4,1,0,97,3,1
A675670,1,8,2,1,240,2,4,19,13,2,3,1,5,1,1,97,27,1
A665281,1,6,60,1,730,3,10,28,14,2,2,0,0,1,1,37,2,3
A709629,0,3,10916,1,730,3,8,16,18,3,4,1,6,1,1,80,11,1
A673265,0,3,10916,0,365,2,2,22,19,3,1,1,5,2,2,106,13,5
A712585,1,5,6,0,90,1,1,7,11,2,1,0,3,1,0,106,21,1
A696858,1,9,1,1,120,1,2,13,15,2,1,0,4,0,0,60,26,3
A715901,0,3,10916,0,730,2,12,14,19,3,5,0,0,1,1,106,27,5
A699738,1,7,1,0,2190,3,4,27,18,3,3,0,0,1,1,106,27,4
A664887,1,3,6,0,90,1,11,10,16,3,2,1,6,1,0,106,27,1
A685464,1,4,7,1,3285,5,8,8,13,2,4,0,4,1,1,5,25,4
A690615,1,5,1,1,4745,5,10,23,15,2,2,0,3,0,0,97,3,4
A663977,1,4,8,0,60,1,10,10,16,3,2,0,3,0,0,106,7,5
A680439,0,3,10916,0,3,1,6,2,20,4,4,0,0,2,2,106,21,5
A674445,1,7,1,1,365,3,7,14,17,3,4,0,0,1,1,37,27,1
A700299,0,3,10916,0,2,1,4,11,17,3,3,1,5,0,0,106,4,5
A676907,1,5,39,1,730,3,6,22,17,3,4,1,6,1,0,64,25,5
A672437,1,8,32,1,120,1,4,27,15,2,3,1,6,1,0,18,27,4
A678577,1,4,128,1,1825,5,5,10,18,3,3,1,5,1,0,97,26,4
A717863,1,5,78,1,1095,3,12,20,0,4,5,1,6,0,1,97,25,5
A673497,0,3,10916,0,365,2,2,25,11,2,1,0,1,0,1,109,13,3
A693189,1,6,5,0,90,1,12,7,19,3,5,1,6,1,1,106,21,1
A678259,0,3,10916,0,21,1,5,6,16,3,3,0,1,0,0,106,27,5
A695071,1,5,9,1,1095,3,1,12,0,4,1,0,0,1,1,25,11,5
A681439,0,3,10916,0,730,2,6,17,9,1,4,0,1,0,1,106,13,5
A685961,0,3,10916,0,6,1,8,19,8,1,4,0,1,0,1,106,27,5
A684302,0,3,10916,1,60,1,7,25,18,3,4,0,4,1,1,25,3,1
A681983,0,3,10916,0,2920,4,6,23,9,1,4,0,0,1,0,106,26,5
A688241,1,6,8,1,365,3,9,27,16,3,2,1,5,0,1,37,2,5
A679630,1,5,195,1,300,2,5,24,14,2,3,1,5,1,0,79,2,2
A682211,0,3,10916,1,180,1,6,29,17,3,4,1,6,1,0,97,27,1
A693725,1,6,11,1,1095,3,12,23,16,3,5,0,1,0,1,76,27,5
A677330,1,6,33,1,730,3,8,4,11,2,4,0,0,1,0,60,2,5
A710019,1,5,1,0,120,1,8,24,13,2,4,0,0,0,1,106,26,5
A674343,1,5,22,1,1095,3,3,15,12,2,1,1,5,1,0,13,25,5
A713384,0,3,10916,0,730,2,10,7,9,1,2,0,2,0,0,106,25,5
A669308,0,3,10916,1,60,1,12,18,19,3,5,0,2,0,0,60,6,3
A708471,1,6,50,0,90,1,8,25,9,1,4,0,1,1,1,106,21,1
A673202,0,3,10916,0,180,1,2,21,13,2,1,0,4,2,2,106,27,5
A714168,0,3,10916,1,180,1,10,19,12,2,2,0,0,0,1,37,27,3
A686879,0,3,10916,0,4,1,8,28,14,2,4,0,3,0,0,106,27,5
A699802,0,3,10916,0,60,1,4,19,15,2,3,1,6,1,1,106,26,1
A719539,1,8,1,0,7,1,1,29,18,3,1,0,4,0,0,114,26,5
A684811,1,5,34,1,3285,5,11,18,18,3,2,0,2,1,1,40,27,4
A685585,1,5,13,1,240,2,8,12,11,2,4,0,1,1,0,11,27,5
A686704,1,5,82,1,1825,5,8,30,16,3,4,1,5,1,0,90,22,1
A710887,1,2,9,0,60,1,10,8,12,2,2,0,3,1,1,106,27,1
A700980,1,6,21,1,60,1,4,28,0,4,3,0,1,1,0,18,6,5
A710086,1,4,9,1,730,3,8,30,0,4,4,1,6,1,1,79,2,5
A682221,1,4,19,1,2190,5,8,3,19,3,4,1,6,1,1,7,2,1
A705128,1,6,1,1,730,3,8,12,10,1,4,0,2,1,0,99,2,5
A648168,1,5,37,1,3285,5,2,4,15,2,1,0,3,1,1,79,6,1
A679699,1,4,48,1,1095,3,6,1,17,3,4,1,6,1,1,18,2,1
A718487,1,4,16,1,365,3,1,16,15,2,1,1,5,1,1,97,25,1
A713798,1,4,5,0,3650,4,10,18,16,3,2,1,6,1,1,115,19,1
A680238,1,4,71,1,3285,5,6,2,11,2,4,0,0,1,1,79,11,5
A708721,1,5,30,0,60,1,9,12,17,3,2,1,5,1,0,106,27,1
A694306,1,5,15,1,2555,5,12,26,12,2,5,0,4,1,1,37,25,4
A688410,0,3,10916,0,14,1,9,24,15,2,2,0,2,0,0,106,25,5
A696047,1,5,2,1,365,3,1,6,17,3,1,0,2,1,0,97,2,1
A681865,1,6,16,1,730,3,6,21,15,2,4,1,5,1,1,40,25,4
A716700,1,6,4,0,730,2,12,23,13,2,5,0,2,1,0,106,26,5
A679377,1,4,74,0,365,2,6,7,19,3,4,1,5,1,1,114,27,1
A716794,0,3,10916,1,1,1,11,25,14,2,2,0,2,2,2,37,2,5
A682741,0,3,10916,0,730,2,7,6,13,2,4,1,6,1,0,106,27,5
A678931,1,8,12,1,1095,3,5,20,18,3,3,0,1,1,1,80,27,1
A703553,1,5,29,1,1095,3,7,1,18,3,4,0,2,1,0,97,6,1
A706096,1,6,1,0,60,1,6,30,12,2,4,0,1,0,0,106,2,5
A666621,1,6,4,0,60,1,11,30,12,2,2,1,5,1,1,106,27,1
A718606,1,4,17,1,730,3,1,5,18,3,1,0,1,1,0,28,22,4
A702349,1,8,11,1,120,1,5,25,18,3,3,0,0,1,1,37,27,1
A687551,0,3,10916,0,28,1,9,6,17,3,2,1,5,0,1,106,25,5
A694741,1,4,21,0,3650,4,1,24,13,2,1,1,5,1,0,109,27,1
A711254,1,5,2,0,60,1,9,14,17,3,2,0,0,1,0,106,4,1
A717707,1,6,18,0,270,2,12,22,0,4,5,0,1,1,1,106,13,5
A663909,0,3,10916,1,365,3,10,2,14,2,2,0,2,1,1,41,1,5
A705323,1,7,1,0,60,1,6,24,14,2,4,0,2,0,0,114,26,1
A719503,1,6,2,1,3285,5,1,21,19,3,1,0,3,0,1,18,2,4
A700950,1,6,5,0,2920,4,5,16,12,2,3,1,5,1,1,106,26,1
A696997,0,3,10916,0,120,1,2,17,9,1,1,0,1,2,2,106,25,5
A667020,1,4,71,0,180,1,3,31,16,3,1,0,0,0,1,106,13,5
A684001,0,3,10916,0,365,2,7,20,9,1,4,1,6,0,0,106,23,5
A679484,0,3,10916,1,60,1,5,24,17,3,3,1,5,0,0,97,2,5
A705202,1,7,5,1,730,3,6,21,15,2,4,1,6,1,1,60,25,5
A666040,0,3,10916,1,28,1,10,26,17,3,2,1,5,0,0,7,27,5
A675519,1,8,9,0,1460,3,4,1,17,3,3,0,1,1,1,106,13,1
A690052,0,3,10916,0,1095,3,10,14,9,1,2,0,1,1,1,106,27,5
A719516,1,7,1,0,365,2,2,8,18,3,1,0,0,1,1,114,14,1
A605223,1,7,4,1,1095,3,8,3,14,2,4,1,6,1,0,60,27,1
A704784,0,3,10916,0,30,1,6,9,11,2,4,0,1,0,0,106,25,5
A693589,0,3,10916,0,730,2,12,12,9,1,5,0,4,0,0,106,5,5
A707106,1,7,4,0,730,2,7,13,14,2,4,0,0,1,0,106,23,5
A699700,0,3,10916,1,210,2,4,6,14,2,3,0,0,1,0,79,6,1
A700636,1,4,49,1,730,3,5,17,19,3,3,1,6,1,0,10,21,1
A698145,1,6,7,0,300,2,3,21,12,2,1,1,5,1,1,50,14,1
A673043,1,5,6,0,365,2,2,26,15,2,1,0,2,0,1,106,27,5
A691978,1,5,2,0,150,1,12,3,16,3,5,0,2,1,1,106,25,5
A715366,1,5,83,1,365,3,12,30,18,3,5,0,2,1,0,37,22,4
A694213,1,5,1,0,1460,3,12,31,14,2,5,0,2,1,0,106,25,5
A683648,1,5,58,1,60,1,7,17,18,3,4,0,3,1,0,18,2,1
A708754,1,3,1,0,1095,3,8,6,14,2,4,0,3,1,1,106,26,5
A686926,0,3,10916,0,4745,5,9,2,14,2,2,0,1,0,0,106,23,3
A710087,1,6,12,1,60,1,8,25,18,3,4,0,1,1,0,80,25,1
A672064,1,8,1,1,365,3,2,8,17,3,1,1,5,1,0,97,27,1
A691956,1,7,3,1,4015,5,11,13,11,2,2,0,3,1,0,37,11,4
A703903,1,5,23,0,60,1,7,11,17,3,4,1,5,1,1,106,25,1
A699102,1,4,8,1,365,3,3,26,16,3,1,0,3,1,1,9,6,4
A668270,0,3,10916,0,60,1,12,5,17,3,5,0,3,1,1,106,2,1
A678771,0,3,10916,0,1,1,5,12,18,3,3,0,0,2,2,106,13,5
A465501,1,5,82,1,2190,5,10,31,12,2,2,0,3,1,0,41,27,1
A718259,1,3,59,1,365,3,12,26,13,2,5,1,5,0,1,79,24,2
A687072,0,3,10916,0,60,1,10,17,12,2,2,0,4,1,0,106,5,1
A708525,0,3,10916,0,28,1,7,29,13,2,4,0,2,2,2,106,27,5
A711366,1,9,11,1,180,1,9,9,14,2,2,0,2,1,0,79,21,4
A697119,1,5,18,1,730,3,3,22,17,3,1,1,6,1,1,6,6,1
A680992,0,3,10916,0,3,1,6,11,12,2,4,0,2,0,0,106,27,5
A674622,1,7,24,1,90,1,3,23,18,3,1,1,6,0,1,79,24,5
A688027,1,5,30,1,60,1,9,17,18,3,2,0,2,1,0,37,25,1
A695947,1,9,14,1,300,2,2,22,14,2,1,1,6,1,0,37,1,1
A682397,1,4,60,0,60,1,8,15,12,2,4,0,4,1,1,106,26,1
A706060,1,4,63,0,60,1,7,5,18,3,4,1,6,0,1,106,27,1
A684565,0,3,10916,0,14,1,7,25,16,3,4,0,4,0,0,106,27,5
A710170,0,3,10916,0,120,1,12,10,11,2,5,0,3,1,1,106,14,1
A717705,1,6,3,1,1095,3,12,14,18,3,5,0,0,1,1,79,17,4
A706576,1,6,49,1,730,3,7,5,13,2,4,1,6,1,0,97,6,1
A691748,0,3,10916,1,60,1,11,12,13,2,2,0,2,1,0,37,27,1
A641795,1,6,23,1,2190,5,6,18,16,3,4,0,3,1,0,73,2,1
A667879,1,6,1,1,1460,5,11,29,13,2,2,0,4,0,1,79,27,4
A689767,0,3,10916,0,21,1,10,9,13,2,2,0,3,0,1,106,13,5
A607663,1,7,4,1,2555,5,1,22,17,3,1,0,4,1,1,98,25,1
A700909,0,3,10916,0,2,1,4,21,12,2,3,0,1,0,1,106,13,5
A691821,0,3,10916,1,730,3,11,15,17,3,2,1,5,1,1,25,25,1
A705553,0,3,10916,1,28,1,6,18,19,3,4,0,3,2,2,97,27,5
A694387,1,4,74,1,210,2,12,31,11,2,5,0,2,1,1,28,2,1
A690195,0,3,10916,1,30,1,10,16,16,3,2,0,3,0,0,80,11,5
A641471,1,4,1,1,2190,5,10,20,17,3,2,0,1,1,1,60,2,4
A679934,1,4,14,0,60,1,6,1,17,3,4,1,6,1,1,45,22,1
A573162,1,6,60,1,4745,5,11,28,18,3,2,0,4,1,0,73,27,4
A664235,0,3,10916,0,7,1,10,1,10,1,2,0,1,2,2,106,13,5
A677076,1,7,1,0,90,1,4,23,18,3,3,0,2,1,0,106,5,1
A672990,0,3,10916,0,21,1,2,18,19,3,1,0,1,0,0,106,25,5
A703055,1,5,11,0,365,2,5,25,16,3,3,0,0,1,1,106,14,5
A703347,1,6,2,1,730,3,6,10,15,2,4,0,2,1,0,79,6,1
A684328,1,5,34,1,730,3,7,24,18,3,4,0,3,1,1,97,25,4
A714874,1,7,163,1,730,3,12,27,11,2,5,1,6,1,1,73,20,5
A682733,1,5,13,0,60,1,7,7,12,2,4,0,0,0,1,106,26,5
A709407,1,10,2,1,730,3,12,5,13,2,5,1,5,1,0,7,6,1
A719216,1,4,54,1,1825,5,1,27,11,2,1,0,2,0,1,7,2,5
A704257,1,5,6,1,365,3,6,9,17,3,4,0,1,0,0,79,6,1
A565312,1,5,195,1,1825,5,3,24,16,3,1,0,0,1,0,17,2,3
A701833,1,5,8,0,28,1,5,18,13,2,3,0,0,0,0,109,2,5
A687172,0,3,10916,0,21,1,9,2,15,2,2,0,1,0,1,106,25,5
A707299,1,4,63,1,1095,3,7,25,12,2,4,1,5,1,1,25,3,1
A505412,1,8,2,0,2920,4,10,18,11,2,2,0,4,1,0,106,2,1
A684986,1,6,18,0,730,2,8,4,19,3,4,0,0,1,1,50,19,1
A701510,1,5,1,0,30,1,6,6,18,3,4,1,5,0,0,106,25,1
A696516,1,4,88,1,365,3,2,10,17,3,1,0,1,1,1,79,6,1
A701110,1,5,20,1,1095,3,4,29,10,1,3,0,2,1,0,79,6,3
A678471,0,3,10916,0,210,2,5,10,12,2,3,1,5,0,1,109,7,5
A701800,0,3,10916,0,30,1,5,5,16,3,3,0,1,0,0,51,14,5
A586049,1,5,23,1,1460,5,5,6,17,3,3,0,2,1,1,37,25,4
A694395,1,5,6,1,210,2,1,3,17,3,1,1,5,1,0,31,6,1
A713652,0,3,10916,0,210,2,10,11,9,1,2,1,6,0,1,114,27,5
A697263,1,5,148,1,300,2,10,18,17,3,2,1,6,1,0,28,27,5
A688056,1,4,8,1,60,1,9,17,17,3,2,0,2,1,1,73,25,1
A678880,1,6,69,1,730,3,5,19,16,3,3,0,0,1,0,73,2,1
A693592,0,3,10916,0,150,1,12,12,9,1,5,0,4,0,0,106,25,5
A694649,0,3,10916,0,365,2,1,2,11,2,1,0,4,0,0,106,4,3
A683225,1,1,39,0,14,1,7,18,15,2,4,0,4,0,0,106,23,5
A701908,0,3,10916,0,21,1,5,6,13,2,3,0,2,0,1,106,2,5
A690809,1,4,42,1,365,3,10,30,17,3,2,0,3,1,0,97,9,1
A675231,1,6,2,0,1460,3,4,6,18,3,3,1,6,1,0,106,4,1
A716830,1,7,2,1,300,2,11,29,13,2,2,1,6,0,1,60,26,5
A707801,1,2,3,0,210,2,12,8,12,2,5,0,1,1,1,106,21,1
A682148,0,3,10916,1,365,3,7,5,14,2,4,1,5,1,1,36,27,1
A717555,1,7,2,0,730,2,2,21,17,3,1,1,6,1,1,106,13,1
A682947,1,4,1,0,120,1,11,2,14,2,2,1,6,1,0,109,27,1
A659227,1,6,8,1,3285,5,11,30,13,2,2,0,0,1,0,28,2,1
A695220,1,8,3,1,365,3,1,19,14,2,1,0,0,1,1,18,27,1
A538342,1,7,26,1,2920,5,11,27,14,2,2,0,4,1,0,79,11,1
A657596,1,4,128,1,730,3,12,2,18,3,5,0,2,1,0,38,25,1
A708401,0,3,10916,0,90,1,9,12,17,3,2,1,5,1,1,106,13,1
A702397,1,9,1,0,60,1,5,25,13,2,3,0,0,0,0,106,26,1
A700045,0,3,10916,0,3,1,4,9,14,2,3,0,3,2,2,106,27,5
A670907,0,3,10916,1,14,1,1,15,17,3,1,0,2,0,0,79,25,5
A708824,0,3,10916,0,365,2,8,2,9,1,4,1,6,0,1,106,13,5
A693472,1,5,82,0,210,2,1,31,13,2,1,1,5,1,0,106,27,5
A701396,1,6,2,0,60,1,6,19,17,3,4,0,4,1,1,106,25,1
A684620,0,3,10916,1,730,3,7,30,17,3,4,0,2,1,1,19,11,1
A695635,0,3,10916,1,30,1,2,21,6,1,1,1,5,1,1,97,3,1
A704166,1,3,4,1,90,1,6,7,19,3,4,1,6,1,0,80,25,1
A682368,0,3,10916,0,365,2,6,28,9,1,4,1,5,0,1,108,14,5
A665907,1,6,2,0,365,2,11,15,19,3,2,0,4,1,1,106,25,1
A709478,1,5,11,1,180,1,8,11,15,2,4,0,1,0,1,79,6,3
A684396,0,3,10916,1,30,1,7,23,8,1,4,0,2,0,1,79,27,3
A709110,1,11,1,1,1095,3,9,1,17,3,2,0,1,1,1,60,26,1
A688562,1,6,1,1,1825,5,9,22,16,3,2,0,0,0,0,28,2,4
A714241,1,3,10,0,1460,3,11,7,10,1,2,1,5,1,0,106,23,4
A708725,1,9,1,0,365,2,8,23,13,2,4,1,6,1,0,106,23,1
A713484,1,4,7,0,330,2,11,21,18,3,2,1,5,1,0,109,23,1
A676400,0,3,10916,0,7,1,4,9,14,2,3,0,2,0,0,106,4,5
A692524,0,3,10916,1,365,3,11,26,14,2,2,0,2,1,1,79,25,1
A709964,1,6,49,1,365,3,8,19,17,3,4,0,2,1,0,27,2,1
A680922,0,3,10916,0,7,1,6,9,19,3,4,0,0,2,2,106,25,5
A699790,1,5,16,1,365,3,4,2,0,4,3,0,3,0,0,25,22,5
A664490,1,5,4,1,60,1,11,1,8,1,2,0,4,1,1,37,27,1
A607884,1,5,6,1,2920,5,11,16,16,3,2,1,6,1,0,97,27,1
A719399,0,3,10916,0,180,1,1,21,17,3,1,0,3,1,0,50,19,1
A678822,0,3,10916,0,0,1,5,13,13,2,3,0,1,2,2,106,21,5
A695245,1,5,1,1,210,2,1,20,17,3,1,0,1,1,1,98,25,1
A354725,1,3,5,1,4015,5,8,29,15,2,4,1,5,1,0,38,27,5
A672532,0,3,10916,0,365,2,2,16,13,2,1,1,6,0,1,109,13,5
A693792,1,5,83,1,30,1,2,7,17,3,1,1,5,1,0,37,21,1
A678399,1,7,163,0,180,1,10,8,14,2,2,0,2,1,1,106,27,1
A720674,0,3,10916,0,0,1,2,16,10,1,1,0,1,0,1,106,26,5
A700285,1,6,8,0,180,1,4,18,18,3,3,1,5,1,0,106,13,1
A693559,1,5,5,1,1460,5,12,14,17,3,5,1,6,1,0,97,25,4
A718242,1,4,108,1,365,3,12,31,16,3,5,0,3,1,0,28,25,1
A705045,1,5,11,1,365,3,6,22,11,2,4,0,0,0,1,97,6,4
A699226,0,3,10916,0,2,1,3,25,8,1,1,0,2,2,2,106,26,2
A691070,0,3,10916,0,210,2,10,30,9,1,2,0,3,0,1,106,13,5
A673031,1,5,67,1,1825,5,11,22,11,2,2,1,5,1,1,97,3,4
A710950,0,3,10916,0,120,1,9,4,9,1,2,0,4,0,1,106,13,5
A659501,1,4,30,0,180,1,12,12,14,2,5,0,3,1,1,106,13,1
A708930,1,6,11,1,240,2,8,16,18,3,4,1,6,1,1,30,2,1
A673970,0,3,10916,0,365,2,3,7,15,2,1,0,4,0,1,106,13,3
A660074,1,4,40,1,365,3,12,16,14,2,5,0,0,1,1,73,2,5
A678463,0,3,10916,0,21,1,5,9,13,2,3,0,4,0,0,109,13,5
A662199,1,5,13,0,365,2,10,21,17,3,2,0,0,1,1,106,21,1
A699011,0,3,10916,0,365,2,3,22,9,1,1,1,6,0,1,106,13,5
A667210,1,5,35,1,1095,3,11,24,13,2,2,1,6,1,0,79,2,1
A672443,1,6,69,1,60,1,2,14,18,3,1,0,4,1,0,28,26,1
A715602,1,8,43,1,2555,5,2,21,17,3,1,1,6,1,0,60,25,1
A712787,1,6,63,0,2555,4,11,2,17,3,2,0,0,1,0,106,23,1
A703260,1,5,4,1,5840,5,5,23,14,2,3,1,5,1,0,79,2,4
A668777,1,6,75,0,730,2,12,27,15,2,5,0,4,1,1,106,26,5
A675364,0,3,10916,1,60,1,3,29,19,3,1,1,5,0,0,37,21,5
A673529,0,3,10916,1,730,3,3,3,15,2,1,0,0,0,0,79,27,5
A678304,0,3,10916,0,90,1,5,11,17,3,3,1,6,1,0,114,2,1
A668195,1,4,1,0,365,2,12,22,12,2,5,1,6,1,0,124,27,5
A668948,0,3,10916,1,30,1,12,12,18,3,5,0,3,0,0,79,3,5
A654170,1,6,20,1,240,2,11,16,15,2,2,1,5,1,1,75,11,5
A717151,1,4,54,0,60,1,12,14,18,3,5,0,0,1,1,106,26,1
A687031,0,3,10916,0,21,1,8,30,14,2,4,1,5,0,1,106,21,5
A666415,1,5,5,1,1460,5,7,7,12,2,4,0,0,1,0,60,26,4
A678288,1,6,42,1,30,1,7,2,9,1,4,0,2,1,0,27,2,1
A700944,0,3,10916,0,14,1,4,21,18,3,3,0,1,2,2,106,27,5
A696008,1,6,3,1,60,1,1,31,18,3,1,1,5,1,1,99,9,1
A648595,1,6,1,1,1095,3,11,1,12,2,2,1,6,1,0,80,3,4
A693466,1,4,7,1,730,3,12,14,14,2,5,1,6,1,1,79,11,1
A718220,1,6,1,1,2555,5,12,30,15,2,5,0,2,1,1,37,1,1
A669590,1,6,3,0,365,2,12,28,14,2,5,1,5,1,0,114,13,1
A717851,1,9,1,1,730,3,1,17,16,3,1,1,6,1,0,97,9,5
A673124,1,5,22,1,1825,5,3,18,12,2,1,0,1,1,0,25,6,1
A693098,1,5,27,0,150,1,12,18,15,2,5,0,3,1,0,106,25,1
A689997,1,4,16,0,60,1,11,10,15,2,2,0,0,1,0,106,5,1
A696273,0,3,10916,1,90,1,2,5,17,3,1,0,3,1,0,5,25,1
A698597,1,6,1,1,730,3,3,14,18,3,1,1,5,0,1,7,2,3
A707793,1,5,15,1,120,1,7,23,17,3,4,0,3,1,0,60,2,1
A665853,0,3,10916,0,730,2,10,24,15,2,2,0,3,0,0,106,25,5
A719842,1,6,1,1,730,3,2,2,17,3,1,0,1,1,1,28,6,1
A705578,1,8,4,1,180,1,6,23,17,3,4,0,1,1,1,80,27,1
A683941,0,3,10916,0,365,2,7,17,14,2,4,0,3,0,1,106,2,3
A701147,1,5,1,1,60,1,6,23,11,2,4,0,1,1,1,29,24,1
A691024,1,8,3,0,60,1,12,3,16,3,5,0,2,1,1,106,13,5
A678603,0,3,10916,0,365,2,5,12,8,1,3,0,0,0,1,53,26,5
A708645,1,6,7,0,120,1,11,11,0,4,2,0,2,1,0,106,27,5
A672159,1,7,1,0,90,1,3,29,12,2,1,1,5,1,0,106,5,1
A705891,1,6,33,0,90,1,6,28,15,2,4,1,6,0,1,107,25,5
A653181,1,5,1,1,730,3,2,5,13,2,1,0,2,1,1,97,2,4
A672960,1,8,8,1,1095,3,3,26,11,2,1,0,2,1,0,60,20,5
A717325,1,6,1,1,1095,3,12,11,17,3,5,0,4,1,0,79,2,1
A686867,0,3,10916,0,2,1,8,28,14,2,4,0,3,0,1,106,13,5
A681005,0,3,10916,1,60,1,6,16,13,2,4,0,0,0,0,7,3,3
A707314,1,5,125,1,1460,5,7,19,17,3,4,1,6,1,1,97,25,1
A668598,1,9,5,1,730,3,12,28,11,2,5,0,0,1,1,7,27,4
A668234,1,7,4,0,30,1,12,30,13,2,5,0,0,0,1,107,13,1
A708113,1,6,1,0,120,1,8,3,0,4,4,0,0,1,1,109,25,5
A679308,1,6,16,0,365,2,8,1,8,1,4,0,4,1,0,106,23,1
A685705,0,3,10916,0,365,2,8,12,9,1,4,0,1,0,0,106,27,5
A714745,1,6,19,1,730,3,12,7,0,4,5,0,0,1,1,37,27,5
A714010,0,3,10916,0,30,1,10,16,17,3,2,0,4,0,1,106,25,3
A700699,1,6,60,0,4745,5,5,9,19,3,3,1,5,1,0,106,25,1
A709009,1,6,12,1,1095,3,8,4,15,2,4,0,1,0,1,97,27,4
A680977,0,3,10916,1,90,1,6,10,19,3,4,0,1,0,0,18,2,3
A710358,0,3,10916,0,6,1,8,22,14,2,4,1,5,2,2,106,23,5
A529956,1,4,88,1,1460,5,9,8,13,2,2,0,0,1,0,60,2,4
A693989,1,4,16,1,1460,5,1,16,15,2,1,1,5,0,1,40,21,3
A664448,0,3,10916,0,120,1,10,3,15,2,2,0,3,0,1,106,26,5
A716804,1,9,2,1,60,1,12,14,18,3,5,0,0,1,1,79,6,1
A712131,1,4,5,1,180,1,9,19,18,3,2,1,5,1,1,7,27,4
A716224,1,6,1,1,4380,5,11,17,16,3,2,0,1,1,1,97,25,4
A688822,1,4,65,1,730,3,9,29,17,3,2,0,0,1,1,97,26,1
A680451,1,5,31,0,90,1,7,20,18,3,4,1,6,1,1,114,13,1
A694053,0,3,10916,1,14,1,12,26,16,3,5,0,4,0,1,97,27,5
A711233,1,4,2,1,30,1,9,10,14,2,2,0,3,0,0,80,25,5
A705837,0,3,10916,0,30,1,6,24,14,2,4,0,2,0,1,106,25,3
A680825,1,4,47,0,30,1,6,19,14,2,4,0,3,0,0,106,26,5
A712247,1,6,21,0,60,1,11,12,17,3,2,0,3,1,0,106,26,1
A346599,1,8,1,0,4015,5,12,4,12,2,5,0,4,0,1,106,27,5
A713492,1,3,63,0,60,1,11,7,13,2,2,1,5,1,1,114,25,1
A701731,1,6,51,1,2920,5,5,7,8,1,3,0,3,0,1,37,27,3
A696537,1,5,8,1,1095,3,3,11,14,2,1,0,2,1,1,79,6,4
A701885,1,3,34,0,365,2,5,22,19,3,3,0,4,1,1,106,13,1
A714601,0,3,10916,0,60,1,11,1,19,3,2,1,6,1,0,106,4,1
A692030,1,11,2,0,90,1,1,31,17,3,1,1,5,1,1,106,27,1
A677880,1,9,1,1,1095,3,5,3,7,1,3,1,5,1,0,7,21,1
A673770,1,3,13,1,150,1,3,10,15,2,1,0,0,1,0,97,2,1
A680312,1,5,2,1,60,1,8,10,17,3,4,1,6,1,1,7,27,1
A716627,1,4,108,0,90,1,11,30,18,3,2,0,0,1,0,106,27,1
A710828,0,3,10916,0,3,1,8,28,16,3,4,0,4,0,1,106,2,5
A711319,1,4,9,0,365,2,11,11,0,4,2,0,2,1,0,106,27,5
A664117,0,3,10916,1,730,3,10,11,11,2,2,0,4,1,0,97,25,5
A683960,0,3,10916,0,14,1,7,17,17,3,4,0,3,2,2,106,25,5
A682556,0,3,10916,0,30,1,6,30,10,1,4,0,0,0,1,106,26,5
A720675,1,5,9,1,180,1,2,20,13,2,1,1,5,1,0,97,25,1
A355688,1,6,75,1,3285,5,2,23,17,3,1,1,6,1,1,75,26,1
A699960,1,6,1,1,365,3,5,16,13,2,3,1,5,1,1,79,2,1
A696746,1,7,1,0,4380,5,2,1,13,2,1,0,0,1,0,106,27,1
A720361,0,3,10916,1,1825,5,2,11,17,3,1,0,3,1,0,25,6,1
A681742,1,6,5,1,365,3,7,7,16,3,4,0,0,1,1,40,25,1
A714376,1,4,1,0,60,1,12,9,10,1,5,0,2,1,1,114,13,1
A704871,1,5,41,1,1095,3,7,9,16,3,4,0,3,1,1,61,2,1
A695877,1,6,14,1,365,3,3,12,13,2,1,0,3,1,1,37,27,1
A718091,1,5,15,1,300,2,12,28,18,3,5,0,0,1,1,18,2,1
A720035,1,6,37,1,365,3,2,2,14,2,1,0,1,0,1,60,20,4
A708035,1,4,1,1,365,3,8,2,14,2,4,1,6,1,1,7,2,1
A669746,1,7,1,1,2920,5,12,27,11,2,5,0,4,1,1,37,15,4
A701266,1,8,6,1,330,2,4,30,16,3,3,0,3,1,0,28,6,1
